item_id	namespace	constant_name	display_name	inferred_label	category	confidence	flags	tags
25384	CERT	SET_TRAILBLAZER_RELICHUNTER_T2		Set Trailblazer Relichunter T2	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25385	PLACEHOLDER	SET_TRAILBLAZER_RELICHUNTER_T2		Set Trailblazer Relichunter T2	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25386	TOP_LEVEL	SET_TRAILBLAZER_RELICHUNTER_T3	Trailblazer relic hunter (t3) armour set	Set Trailblazer Relichunter T3	GEAR	LOW		gear
25387	CERT	SET_TRAILBLAZER_RELICHUNTER_T3		Set Trailblazer Relichunter T3	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25388	PLACEHOLDER	SET_TRAILBLAZER_RELICHUNTER_T3		Set Trailblazer Relichunter T3	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25389	TOP_LEVEL	SWAMPBARK_BODY	Swampbark body	Swampbark Body	GEAR	LOW		gear
25390	CERT	SWAMPBARK_BODY		Swampbark Body	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
25391	PLACEHOLDER	SWAMPBARK_BODY		Swampbark Body	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25392	TOP_LEVEL	SWAMPBARK_GAUNTLETS	Swampbark gauntlets	Swampbark Gauntlets	SKILLING	LOW		skilling
25393	CERT	SWAMPBARK_GAUNTLETS		Swampbark Gauntlets	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
25394	PLACEHOLDER	SWAMPBARK_GAUNTLETS		Swampbark Gauntlets	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25395	TOP_LEVEL	SWAMPBARK_GREAVES	Swampbark boots	Swampbark Greaves	GEAR	LOW		gear
25396	CERT	SWAMPBARK_GREAVES		Swampbark Greaves	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
25397	PLACEHOLDER	SWAMPBARK_GREAVES		Swampbark Greaves	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25398	TOP_LEVEL	SWAMPBARK_HELM	Swampbark helm	Swampbark Helm	GEAR	LOW		gear
25399	CERT	SWAMPBARK_HELM		Swampbark Helm	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
25400	PLACEHOLDER	SWAMPBARK_HELM		Swampbark Helm	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25401	TOP_LEVEL	SWAMPBARK_LEGS	Swampbark legs	Swampbark Legs	GEAR	LOW		gear
25402	CERT	SWAMPBARK_LEGS		Swampbark Legs	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
25403	PLACEHOLDER	SWAMPBARK_LEGS		Swampbark Legs	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25404	TOP_LEVEL	BLOODBARK_BODY	Bloodbark body	Bloodbark Body	GEAR	LOW		gear
25405	CERT	BLOODBARK_BODY		Bloodbark Body	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
25406	PLACEHOLDER	BLOODBARK_BODY		Bloodbark Body	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25407	TOP_LEVEL	BLOODBARK_GAUNTLETS	Bloodbark gauntlets	Bloodbark Gauntlets	SKILLING	LOW		skilling
25408	CERT	BLOODBARK_GAUNTLETS		Bloodbark Gauntlets	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
25409	PLACEHOLDER	BLOODBARK_GAUNTLETS		Bloodbark Gauntlets	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25410	TOP_LEVEL	BLOODBARK_GREAVES	Bloodbark boots	Bloodbark Greaves	GEAR	LOW		gear
25411	CERT	BLOODBARK_GREAVES		Bloodbark Greaves	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
25412	PLACEHOLDER	BLOODBARK_GREAVES		Bloodbark Greaves	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25413	TOP_LEVEL	BLOODBARK_HELM	Bloodbark helm	Bloodbark Helm	GEAR	LOW		gear
25414	CERT	BLOODBARK_HELM		Bloodbark Helm	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
25415	PLACEHOLDER	BLOODBARK_HELM		Bloodbark Helm	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25416	TOP_LEVEL	BLOODBARK_LEGS	Bloodbark legs	Bloodbark Legs	GEAR	LOW		gear
25417	CERT	BLOODBARK_LEGS		Bloodbark Legs	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
25418	PLACEHOLDER	BLOODBARK_LEGS		Bloodbark Legs	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25419	TOP_LEVEL	SHADE_BONES6	Urium remains	Shade Bones6	SKILLING	LOW		skilling
25420	CERT	SHADE_BONES6		Shade Bones6	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
25421	PLACEHOLDER	SHADE_BONES6		Shade Bones6	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25422	TOP_LEVEL	SHADE_BLEACHED_BONES	Bleached bones	Shade Bleached Bones	SKILLING	LOW		skilling
25423	PLACEHOLDER	SHADE_BLEACHED_BONES		Shade Bleached Bones	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25424	TOP_LEVEL	SHADEKEY_GOLD_BLOODRED	Gold key red	Shadekey Gold Bloodred	UNKNOWN	LOW		
25425	PLACEHOLDER	SHADEKEY_GOLD_BLOODRED		Shadekey Gold Bloodred	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25426	TOP_LEVEL	SHADEKEY_GOLD_BROWN	Gold key brown	Shadekey Gold Brown	UNKNOWN	LOW		
25427	PLACEHOLDER	SHADEKEY_GOLD_BROWN		Shadekey Gold Brown	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25428	TOP_LEVEL	SHADEKEY_GOLD_CRIMSON	Gold key crimson	Shadekey Gold Crimson	UNKNOWN	LOW		
25429	PLACEHOLDER	SHADEKEY_GOLD_CRIMSON		Shadekey Gold Crimson	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25430	TOP_LEVEL	SHADEKEY_GOLD_BLACK	Gold key black	Shadekey Gold Black	UNKNOWN	LOW		
25431	PLACEHOLDER	SHADEKEY_GOLD_BLACK		Shadekey Gold Black	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25432	TOP_LEVEL	SHADEKEY_GOLD_PURPLE	Gold key purple	Shadekey Gold Purple	UNKNOWN	LOW		
25433	PLACEHOLDER	SHADEKEY_GOLD_PURPLE		Shadekey Gold Purple	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25434	TOP_LEVEL	SHADES_PRAYER_TOP	Zealot's robe top	Shades Prayer Top	GEAR	LOW		gear
25435	PLACEHOLDER	SHADES_PRAYER_TOP		Shades Prayer Top	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25436	TOP_LEVEL	SHADES_PRAYER_BOTTOM	Zealot's robe bottom	Shades Prayer Bottom	GEAR	LOW		gear
25437	PLACEHOLDER	SHADES_PRAYER_BOTTOM		Shades Prayer Bottom	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25438	TOP_LEVEL	SHADES_PRAYER_HELM	Zealot's helm	Shades Prayer Helm	GEAR	LOW		gear
25439	PLACEHOLDER	SHADES_PRAYER_HELM		Shades Prayer Helm	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25440	TOP_LEVEL	SHADES_PRAYER_BOOTS	Zealot's boots	Shades Prayer Boots	GEAR	LOW		gear
25441	PLACEHOLDER	SHADES_PRAYER_BOOTS		Shades Prayer Boots	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25442	TOP_LEVEL	SHADES_LOCK_BRONZE	Bronze locks	Shades Lock Bronze	UNKNOWN	LOW		
25443	CERT	SHADES_LOCK_BRONZE		Shades Lock Bronze	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25444	PLACEHOLDER	SHADES_LOCK_BRONZE		Shades Lock Bronze	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25445	TOP_LEVEL	SHADES_LOCK_STEEL	Steel locks	Shades Lock Steel	UNKNOWN	LOW		
25446	CERT	SHADES_LOCK_STEEL		Shades Lock Steel	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25447	PLACEHOLDER	SHADES_LOCK_STEEL		Shades Lock Steel	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25448	TOP_LEVEL	SHADES_LOCK_BLACK	Black locks	Shades Lock Black	UNKNOWN	LOW		
25449	CERT	SHADES_LOCK_BLACK		Shades Lock Black	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25450	PLACEHOLDER	SHADES_LOCK_BLACK		Shades Lock Black	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25451	TOP_LEVEL	SHADES_LOCK_SILVER	Silver locks	Shades Lock Silver	UNKNOWN	LOW		
25452	CERT	SHADES_LOCK_SILVER		Shades Lock Silver	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25453	PLACEHOLDER	SHADES_LOCK_SILVER		Shades Lock Silver	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25454	TOP_LEVEL	SHADES_LOCK_GOLD	Gold locks	Shades Lock Gold	UNKNOWN	LOW		
25455	CERT	SHADES_LOCK_GOLD		Shades Lock Gold	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25456	PLACEHOLDER	SHADES_LOCK_GOLD		Shades Lock Gold	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25457	TOP_LEVEL	SHADES_COFFIN_BROKEN	Broken coffin	Shades Coffin Broken	CLEANUP	LOW		cleanup
25458	PLACEHOLDER	SHADES_COFFIN_BROKEN		Shades Coffin Broken	CLEANUP	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	cleanup
25459	TOP_LEVEL	SHADES_COFFIN_BRONZE	Bronze coffin	Shades Coffin Bronze	UNKNOWN	LOW		
25460	PLACEHOLDER	SHADES_COFFIN_BRONZE		Shades Coffin Bronze	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25461	TOP_LEVEL	SHADES_COFFIN_STEEL	Steel coffin	Shades Coffin Steel	UNKNOWN	LOW		
25462	PLACEHOLDER	SHADES_COFFIN_STEEL		Shades Coffin Steel	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25463	TOP_LEVEL	SHADES_COFFIN_BLACK	Black coffin	Shades Coffin Black	UNKNOWN	LOW		
25464	PLACEHOLDER	SHADES_COFFIN_BLACK		Shades Coffin Black	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25465	TOP_LEVEL	SHADES_COFFIN_SILVER	Silver coffin	Shades Coffin Silver	UNKNOWN	LOW		
25466	PLACEHOLDER	SHADES_COFFIN_SILVER		Shades Coffin Silver	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25467	TOP_LEVEL	SHADES_COFFIN_GOLD	Gold coffin	Shades Coffin Gold	UNKNOWN	LOW		
25468	PLACEHOLDER	SHADES_COFFIN_GOLD		Shades Coffin Gold	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25469	TOP_LEVEL	SHADES_COFFIN_BRONZE_OPEN	Open bronze coffin	Shades Coffin Bronze Open	UNKNOWN	LOW		
25470	TOP_LEVEL	SHADES_COFFIN_STEEL_OPEN	Open steel coffin	Shades Coffin Steel Open	UNKNOWN	LOW		
25471	TOP_LEVEL	SHADES_COFFIN_BLACK_OPEN	Open black coffin	Shades Coffin Black Open	UNKNOWN	LOW		
25472	TOP_LEVEL	SHADES_COFFIN_SILVER_OPEN	Open silver coffin	Shades Coffin Silver Open	UNKNOWN	LOW		
25473	TOP_LEVEL	SHADES_COFFIN_GOLD_OPEN	Open gold coffin	Shades Coffin Gold Open	UNKNOWN	LOW		
25474	TOP_LEVEL	SHADES_SWAMP_DIARY	Tree wizards' journal	Shades Swamp Diary	UNKNOWN	LOW		
25475	PLACEHOLDER	SHADES_SWAMP_DIARY		Shades Swamp Diary	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25476	TOP_LEVEL	SHADES_BLOOD_DIARY	Bloody notes	Shades Blood Diary	UNKNOWN	LOW		
25477	PLACEHOLDER	SHADES_BLOOD_DIARY		Shades Blood Diary	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25478	TOP_LEVEL	SHADES_SWAMP_SCROLL	Runescroll of swampbark	Shades Swamp Scroll	SKILLING	LOW		skilling
25479	CERT	SHADES_SWAMP_SCROLL		Shades Swamp Scroll	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25480	PLACEHOLDER	SHADES_SWAMP_SCROLL		Shades Swamp Scroll	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25481	TOP_LEVEL	SHADES_BLOOD_SCROLL	Runescroll of bloodbark	Shades Blood Scroll	SKILLING	LOW		skilling
25482	CERT	SHADES_BLOOD_SCROLL		Shades Blood Scroll	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25483	PLACEHOLDER	SHADES_BLOOD_SCROLL		Shades Blood Scroll	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25484	TOP_LEVEL	BETA_ITEM_1	Soulreaper axe	Beta Item 1	SKILLING	LOW		skilling
25485	TOP_LEVEL	BETA_ITEM_2	Ultor ring	Beta Item 2	GEAR	LOW		gear
25486	TOP_LEVEL	BETA_ITEM_3	Magus ring	Beta Item 3	GEAR	LOW		gear
25487	TOP_LEVEL	BETA_ITEM_4	Venator ring	Beta Item 4	GEAR	LOW		gear
25488	TOP_LEVEL	BETA_ITEM_5	Bellator ring	Beta Item 5	GEAR	LOW		gear
25489	TOP_LEVEL	BETA_ITEM_6	Blood ancient sceptre	Beta Item 6	UNKNOWN	LOW		
25490	TOP_LEVEL	BETA_ITEM_7	Ice ancient sceptre	Beta Item 7	UNKNOWN	LOW		
25491	TOP_LEVEL	BETA_ITEM_8	Smoke ancient sceptre	Beta Item 8	UNKNOWN	LOW		
25492	TOP_LEVEL	BETA_ITEM_9	Shadow ancient sceptre	Beta Item 9	UNKNOWN	LOW		
25493	TOP_LEVEL	BETA_ITEM_10	Black d'hide chaps (beta)	Beta Item 10	GEAR	LOW		gear
25494	TOP_LEVEL	BETA_ITEM_11	Black d'hide vambraces (beta)	Beta Item 11	SKILLING	LOW		skilling
25495	TOP_LEVEL	BETA_ITEM_12	Crystal helm (beta)	Beta Item 12	GEAR	LOW		gear
25496	TOP_LEVEL	BETA_ITEM_13	Crystal body (beta)	Beta Item 13	GEAR	LOW		gear
25497	TOP_LEVEL	BETA_ITEM_14	Crystal legs (beta)	Beta Item 14	GEAR	LOW		gear
25498	TOP_LEVEL	TRAIL_ELITE_SEXTANT_EXP35	Clue scroll (elite)	Trail Elite Sextant Exp35	UNKNOWN	LOW		
25499	TOP_LEVEL	TRAIL_ELITE_SEXTANT_EXP36	Clue scroll (elite)	Trail Elite Sextant Exp36	UNKNOWN	LOW		
25500	TOP_LEVEL	OSB8_BANANA_WEAPON	Cursed banana	Osb8 Banana Weapon	UNKNOWN	LOW		
25501	PLACEHOLDER	OSB8_BANANA_WEAPON		Osb8 Banana Weapon	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25502	TOP_LEVEL	OSB8_SKILLCAPE_BANANA	Banana cape	Osb8 Skillcape Banana	GEAR	LOW		gear
25503	PLACEHOLDER	OSB8_SKILLCAPE_BANANA		Osb8 Skillcape Banana	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25504	TOP_LEVEL	OSB8_MONKEY_LIST	Null	Osb8 Monkey List	UNKNOWN	LOW		
25505	TOP_LEVEL	OSB8_BANANA	Null	Osb8 Banana	UNKNOWN	LOW		
25506	TOP_LEVEL	OSB8_BAMBOO	Null	Osb8 Bamboo	UNKNOWN	LOW		
25507	TOP_LEVEL	OSB8_MONKEY_TRAP	Null	Osb8 Monkey Trap	UNKNOWN	LOW		
25508	TOP_LEVEL	OSB8_MONKEY_DONIE	Null	Osb8 Monkey Donie	UNKNOWN	LOW		
25509	TOP_LEVEL	OSB8_MONKEY_BOB	Null	Osb8 Monkey Bob	UNKNOWN	LOW		
25510	TOP_LEVEL	OSB8_MONKEY_AERECK	Null	Osb8 Monkey Aereck	UNKNOWN	LOW		
25511	TOP_LEVEL	OSB8_MONKEY_COW	Null	Osb8 Monkey Cow	UNKNOWN	LOW		
25512	TOP_LEVEL	OSB8_MONKEY_UNICORN	Null	Osb8 Monkey Unicorn	UNKNOWN	LOW		
25513	TOP_LEVEL	OSB8_MONKEY_SHEEP	Null	Osb8 Monkey Sheep	UNKNOWN	LOW		
25514	TOP_LEVEL	OSB8_UNICORN_HORN	Null	Osb8 Unicorn Horn	UNKNOWN	LOW		
25515	TOP_LEVEL	BR_BARROWS_DHAROK_BODY	Dharok's platebody	Br Barrows Dharok Body	GEAR	LOW		gear
25516	TOP_LEVEL	BR_BARROWS_DHAROK_WEAPON	Dharok's greataxe	Br Barrows Dharok Weapon	SKILLING	LOW		skilling
25517	TOP_LEVEL	BR_NIGHTMARE_STAFF_VOLATILE	Volatile nightmare staff	Br Nightmare Staff Volatile	GEAR	LOW		gear
25518	TOP_LEVEL	BR_ANCESTRAL_HAT	Ancestral hat	Br Ancestral Hat	UNKNOWN	LOW		
25519	TOP_LEVEL	JAD_PET_INFERNO	Jalrek-jad	Jad Pet Inferno	UNKNOWN	LOW		
25520	PLACEHOLDER	JAD_PET_INFERNO		Jad Pet Inferno	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25521	TOP_LEVEL	JAR_OF_SPIRITS	Jar of spirits	Jar Of Spirits	UNKNOWN	LOW		
25522	CERT	JAR_OF_SPIRITS		Jar Of Spirits	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25523	PLACEHOLDER	JAR_OF_SPIRITS		Jar Of Spirits	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25524	TOP_LEVEL	JAR_OF_SMOKE	Jar of smoke	Jar Of Smoke	UNKNOWN	LOW		
25525	CERT	JAR_OF_SMOKE		Jar Of Smoke	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25526	PLACEHOLDER	JAR_OF_SMOKE		Jar Of Smoke	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25527	TOP_LEVEL	STAR_DUST	Stardust	Star Dust	CURRENCY	MEDIUM		currency
25528	PLACEHOLDER	STAR_DUST		Star Dust	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25529	TOP_LEVEL	STAR_DUST_25		Star Dust 25	UNKNOWN	LOW	missing-direct-javadoc	
25530	TOP_LEVEL	STAR_DUST_75		Star Dust 75	UNKNOWN	LOW	missing-direct-javadoc	
25531	TOP_LEVEL	STAR_DUST_125		Star Dust 125	UNKNOWN	LOW	missing-direct-javadoc	
25532	TOP_LEVEL	STAR_DUST_175		Star Dust 175	UNKNOWN	LOW	missing-direct-javadoc	
25533	TOP_LEVEL	STAR_PACK_SOFTCLAY	Soft clay pack	Star Pack Softclay	SKILLING	LOW		skilling
25534	PLACEHOLDER	STAR_PACK_SOFTCLAY		Star Pack Softclay	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25535	TOP_LEVEL	STAR_PACK_ESSENCE	Essence pack	Star Pack Essence	SKILLING	LOW		skilling
25536	PLACEHOLDER	STAR_PACK_ESSENCE		Star Pack Essence	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25537	TOP_LEVEL	STAR_REWARD_GEM_BAG	Bag full of gems	Star Reward Gem Bag	SKILLING	LOW		skilling
25538	PLACEHOLDER	STAR_REWARD_GEM_BAG		Star Reward Gem Bag	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25539	TOP_LEVEL	CELESTIAL_RING	Celestial ring (uncharged)	Celestial Ring	GEAR	LOW		gear
25540	PLACEHOLDER	CELESTIAL_RING		Celestial Ring	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25541	TOP_LEVEL	CELESTIAL_RING_CHARGED	Celestial ring	Celestial Ring Charged	GEAR	LOW		gear
25542	PLACEHOLDER	CELESTIAL_RING_CHARGED		Celestial Ring Charged	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25543	TOP_LEVEL	CELESTIAL_SIGNET	Celestial signet (uncharged)	Celestial Signet	SKILLING	LOW		skilling
25544	PLACEHOLDER	CELESTIAL_SIGNET		Celestial Signet	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25545	TOP_LEVEL	CELESTIAL_SIGNET_CHARGED	Celestial signet	Celestial Signet Charged	SKILLING	LOW		skilling
25546	PLACEHOLDER	CELESTIAL_SIGNET_CHARGED		Celestial Signet Charged	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25547	TOP_LEVEL	STAR_FRAGMENT	Star fragment	Star Fragment	UNKNOWN	LOW		
25548	PLACEHOLDER	STAR_FRAGMENT		Star Fragment	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25549	TOP_LEVEL	MOTHERLODE_REWARD_HAT_GOLD	Golden prospector helmet	Motherlode Reward Hat Gold	GEAR	LOW		gear
25550	PLACEHOLDER	MOTHERLODE_REWARD_HAT_GOLD		Motherlode Reward Hat Gold	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25551	TOP_LEVEL	MOTHERLODE_REWARD_TOP_GOLD	Golden prospector jacket	Motherlode Reward Top Gold	UNKNOWN	LOW		
25552	PLACEHOLDER	MOTHERLODE_REWARD_TOP_GOLD		Motherlode Reward Top Gold	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25553	TOP_LEVEL	MOTHERLODE_REWARD_LEGS_GOLD	Golden prospector legs	Motherlode Reward Legs Gold	GEAR	LOW		gear
25554	PLACEHOLDER	MOTHERLODE_REWARD_LEGS_GOLD		Motherlode Reward Legs Gold	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25555	TOP_LEVEL	MOTHERLODE_REWARD_BOOTS_GOLD	Golden prospector boots	Motherlode Reward Boots Gold	GEAR	LOW		gear
25556	PLACEHOLDER	MOTHERLODE_REWARD_BOOTS_GOLD		Motherlode Reward Boots Gold	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
25557	TOP_LEVEL	DARK_FLIPPERS	Dark flippers	Dark Flippers	UNKNOWN	LOW		
25558	PLACEHOLDER	DARK_FLIPPERS		Dark Flippers	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25559	TOP_LEVEL	POH_TROPHYDROP_HARPOONFISH	Big harpoonfish	Poh Trophydrop Harpoonfish	SKILLING	LOW		skilling
25560	PLACEHOLDER	POH_TROPHYDROP_HARPOONFISH		Poh Trophydrop Harpoonfish	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25561	TOP_LEVEL	POH_TROPHYDROP_HARPOONFISH_STUFFED	Stuffed big harpoonfish	Poh Trophydrop Harpoonfish Stuffed	SKILLING	LOW		skilling
25562	PLACEHOLDER	POH_TROPHYDROP_HARPOONFISH_STUFFED		Poh Trophydrop Harpoonfish Stuffed	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25563	TOP_LEVEL	POH_TROPHY_HARPOONFISH	Mounted harpoonfish	Poh Trophy Harpoonfish	SKILLING	LOW		skilling
25564	TOP_LEVEL	TEMPOROSS_RAW_HARPOONFISH	Raw harpoonfish	Tempoross Raw Harpoonfish	SKILLING	LOW		skilling
25565	TOP_LEVEL	TEMPOROSS_HARPOONFISH	Harpoonfish	Tempoross Harpoonfish	SKILLING	LOW		skilling
25566	TOP_LEVEL	TEMPOROSS_CRYSTALLISED_HARPOONFISH	Crystallised harpoonfish	Tempoross Crystallised Harpoonfish	SKILLING	LOW		skilling
25567	TOP_LEVEL	TEMPOROSS_BOOK_SHIPS_LOG	The desert trout - ship's log	Tempoross Book Ships Log	UNKNOWN	LOW		
25568	PLACEHOLDER	TEMPOROSS_BOOK_SHIPS_LOG		Tempoross Book Ships Log	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25569	TOP_LEVEL	TEMPOROSS_BOOK_RESEARCH_NOTES	Spirit anglers research notes	Tempoross Book Research Notes	UNKNOWN	LOW		
25570	PLACEHOLDER	TEMPOROSS_BOOK_RESEARCH_NOTES		Tempoross Book Research Notes	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25571	TOP_LEVEL	TEMPOROSS_DAMP_EGG	Damp egg	Tempoross Damp Egg	UNKNOWN	LOW		
25572	CERT	TEMPOROSS_DAMP_EGG		Tempoross Damp Egg	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25573	PLACEHOLDER	TEMPOROSS_DAMP_EGG		Tempoross Damp Egg	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25574	TOP_LEVEL	TOME_OF_WATER	Tome of water	Tome Of Water	UNKNOWN	LOW		
25575	PLACEHOLDER	TOME_OF_WATER		Tome Of Water	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25576	TOP_LEVEL	TOME_OF_WATER_UNCHARGED	Tome of water (empty)	Tome Of Water Uncharged	CLEANUP	LOW		cleanup
25577	CERT	TOME_OF_WATER_UNCHARGED		Tome Of Water Uncharged	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
25578	TOP_LEVEL	SOAKED_PAGE	Soaked page	Soaked Page	UNKNOWN	LOW		
25579	PLACEHOLDER	SOAKED_PAGE		Soaked Page	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25580	TOP_LEVEL	TACKLE_BOX	Tackle box	Tackle Box	UNKNOWN	LOW		
25581	PLACEHOLDER	TACKLE_BOX		Tackle Box	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
25582	TOP_LEVEL	FISH_BARREL_CLOSED	Fish barrel	Fish Barrel Closed	SKILLING	LOW		skilling
25583	PLACEHOLDER	FISH_BARREL_CLOSED		Fish Barrel Closed	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
25584	TOP_LEVEL	FISH_BARREL_OPEN	Open fish barrel	Fish Barrel Open	SKILLING	LOW		skilling
25585	TOP_LEVEL	FISH_SACK_BARREL_CLOSED	Fish sack barrel	Fish Sack Barrel Closed	SKILLING	LOW		skilling
25586	PLACEHOLDER	FISH_SACK_BARREL_CLOSED		Fish Sack Barrel Closed	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
